neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,max_income
1,11,40.73105,-74.00541,1,2,10,0.25,1,1,400
1,1,40.74669,-73.98749,1,1,7,7.0,1,249,44820
1,19,40.72654,-73.98049,1,2,127,1.22,1,320,31680
1,8,40.78743,-73.96855,1,2,51,1.21,1,1,150
0,97,40.70089,-73.98253,0,1,0,0.0,1,7,525
0,54,40.6529,-73.94493,0,7,2,0.91,9,114,4560
1,14,40.74895,-73.99652,1,14,3,1.8,1,321,121980
1,2,40.80903,-73.94307,0,1,47,5.71,3,75,7275
0,6,40.68407,-73.95487,1,3,146,2.51,2,287,43624
0,12,40.71264,-73.96461,1,5,0,0.0,1,1,175
1,7,40.76347,-73.98785,1,2,97,4.21,1,145,36250
0,6,40.68826,-73.93714,1,3,5,3.13,1,1,94
1,8,40.77689,-73.98103,1,5,8,0.16,1,1,135
2,56,40.77403,-73.92213,1,2,9,1.6,1,354,105846
1,30,40.85043,-73.936,1,4,0,0.0,1,1,110
1,27,40.72725,-74.00128,1,2,38,4.49,1,267,93450
0,21,40.69677,-73.92688,0,1,1,0.12,1,1,57
2,124,40.69015,-73.8297,0,1,20,0.77,1,86,2838
2,126,40.73529,-73.90219,0,4,0,0.0,3,1,65
0,24,40.6613,-73.96193,0,1,70,1.79,2,1,50
0,12,40.71258,-73.95556,1,2,175,3.53,1,68,13668
0,6,40.68197,-73.91235,0,2,11,3.17,10,317,12680
0,15,40.66387,-73.9384,1,1,6,2.5,2,148,22200
0,12,40.71018,-73.94671,0,1,4,0.52,1,1,100
1,14,40.74374,-74.00044,1,2,177,2.85,2,112,22288
1,2,40.81811,-73.94497,0,2,15,1.07,1,140,10500
1,2,40.80317,-73.95559,1,1,2,1.22,1,85,29750
0,15,40.67082,-73.92175,1,2,64,6.0,1,209,16720
2,46,40.66934,-73.77269,0,1,14,1.23,3,13,884
1,4,40.8141,-73.93602,1,1,8,0.56,1,12,1200
4,133,40.83754,-73.85764,0,1,0,0.0,1,267,40050
1,2,40.82169,-73.94077,0,1,14,0.72,1,1,69
1,1,40.76261,-73.9768,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,337,188720
1,9,40.71723,-73.99162,0,1,0,0.0,1,1,175
1,5,40.74736,-73.97838,0,10,0,0.0,1,19,1140
1,43,40.7062,-74.01192,1,2,8,2.5,327,255,126990
2,25,40.7599,-73.9285,1,14,35,0.69,1,177,19470
0,79,40.66179,-73.99062,0,2,37,2.61,2,308,13860
1,1,40.74562,-73.98511,1,4,38,2.52,1,309,191580
1,11,40.73316,-74.00632,1,"0    1
Name: minimum_nights, dtype: int64",13,0.24,39,291,87300
4,99,40.82095,-73.89522,0,2,0,0.0,1,179,17900
0,6,40.6948,-73.95101,0,15,0,0.0,1,1,40
0,79,40.64458,-74.02001,0,2,0,0.0,1,20,1000
0,20,40.7235,-73.94203,1,1,0,0.0,1,1,75
1,43,40.70735,-74.01221,1,2,1,1.0,327,346,74390
1,11,40.73146,-74.00392,0,1,14,0.36,1,1,105
1,19,40.72715,-73.98327,1,10,0,0.0,2,264,36960
0,3,40.68118,-73.96126,0,2,15,0.5,1,1,60
1,14,40.74315,-73.99591,1,3,0,0.0,1,87,19575
1,14,40.7465,-73.9981,1,15,2,0.97,1,299,95680
0,6,40.6835,-73.92754,1,3,122,2.14,1,269,39005
0,21,40.68242,-73.90941,1,2,53,3.99,1,122,15860
0,15,40.67731,-73.94616,1,5,9,0.35,1,78,11700
0,6,40.68804,-73.94591,0,1,16,1.84,2,310,12400
1,7,40.76535,-73.98765,0,12,2,0.14,1,31,4030
1,50,40.73997,-73.98789,1,1,1,0.02,1,1,195
0,123,40.67896,-74.00518,2,3,0,0.0,1,1,80
0,6,40.68717,-73.94557,1,3,12,0.62,1,1,98
1,19,40.72954,-73.98337,1,1,8,0.18,1,1,120
1,28,40.77586,-73.95164,1,"0    1
Name: minimum_nights, dtype: int64",8,0.23,1,12,2820
1,28,40.76212,-73.96358,1,"0    1
Name: minimum_nights, dtype: int64",88,3.67,1,3,450
1,1,40.76287,-73.98073,0,2,0,0.0,1,365,255135
4,144,40.86003,-73.89314,0,1,2,1.36,1,236,11092
1,7,40.75574,-73.99723,0,2,16,1.26,1,12,1608
2,94,40.70458,-73.81418,0,1,0,0.0,18,355,47925
1,30,40.85561,-73.93306,1,2,12,0.61,1,1,99
1,26,40.74476,-73.97622,0,1,0,0.0,1,89,17800
2,56,40.77545,-73.92704,1,5,0,0.0,1,22,5500
0,15,40.67046,-73.94156,1,2,4,0.12,1,1,105
1,1,40.75449,-73.96545,1,3,0,0.0,1,1,199
0,35,40.63188,-73.93248,0,2,2,0.02,1,178,13706
1,19,40.72375,-73.98188,1,1,30,4.92,1,165,73095
0,15,40.671,-73.94703,1,1,105,4.57,2,274,54800
0,20,40.72177,-73.93995,0,"0    1
Name: minimum_nights, dtype: int64",2,0.13,10,341,22165
0,6,40.68528,-73.92296,1,4,59,1.37,1,242,35090
1,2,40.82218,-73.94593,1,1,4,0.12,1,1,120
2,83,40.74839,-73.88818,0,1,14,0.4,4,300,18000
1,19,40.73044,-73.98683,1,1,15,0.18,1,1,160
2,126,40.74027,-73.90146,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,103,251,12299
0,82,40.58102,-73.95782,1,2,2,0.3,5,350,47950
0,12,40.71736,-73.95845,1,2,5,4.55,1,131,52269
1,8,40.79167,-73.97421,1,2,8,0.5,1,176,22000
0,20,40.73132,-73.95831,1,15,22,0.39,1,1,149
1,60,40.71149,-73.99721,0,3,8,1.71,1,123,7995
1,1,40.75266,-73.97378,1,3,1,0.02,1,1,160
0,12,40.71111,-73.94792,0,2,2,0.1,1,1,100
1,4,40.79822,-73.93468,0,2,25,2.67,1,101,7070
0,6,40.68232,-73.92746,1,2,159,3.2,1,348,64380
0,54,40.6392,-73.94732,0,"0    1
Name: minimum_nights, dtype: int64",1,0.04,7,124,3968
1,18,40.87312,-73.9179,0,1,0,0.0,1,317,26945
2,129,40.6959,-73.84868,1,7,3,1.0,1,2,102
1,8,40.80059,-73.96552,1,1,123,2.89,1,80,6000
0,15,40.66974,-73.958,1,3,10,0.85,1,149,12665
1,28,40.76279,-73.96266,0,1,16,1.26,1,80,10000
2,56,40.75762,-73.9144,1,2,0,0.0,1,1,280
1,27,40.7205,-73.9986,1,2,3,0.08,1,1,259
0,15,40.66676,-73.95991,0,7,0,0.0,1,1,85
1,71,40.76106,-73.98574,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,65,365,149650
1,28,40.76768,-73.95455,1,2,1,1.0,1,57,18240
0,24,40.65988,-73.9612,1,1,9,0.27,1,288,16992
4,182,40.85287,-73.88536,0,3,36,3.69,2,49,4900
1,68,40.73928,-73.98638,0,1,35,3.3,3,365,47085
0,38,40.68557,-73.98537,1,7,31,1.38,2,1,140
0,20,40.73526,-73.95375,1,3,34,0.57,1,12,1320
1,7,40.76124,-73.98897,1,2,0,0.0,1,1,155
0,16,40.67238,-73.97607,1,7,8,0.62,1,43,4515
1,64,40.72064,-73.99605,1,"0    1
Name: minimum_nights, dtype: int64",19,0.25,1,267,33375
1,26,40.73935,-73.98025,1,3,6,1.31,2,173,44980
0,12,40.71452,-73.95451,1,1,5,0.39,4,3,855
0,38,40.68522,-73.97856,0,1,202,4.53,4,1,83
4,114,40.80807,-73.92811,1,4,0,0.0,1,103,14420
2,39,40.7359,-73.9187,1,1,15,1.71,8,267,69420
0,90,40.62493,-74.02837,1,1,92,4.09,1,312,28080
0,6,40.68767,-73.94147,0,1,0,0.0,1,1,70
0,12,40.71746,-73.9607,1,1,1,0.02,1,320,64000
1,2,40.8241,-73.94522,1,1,4,0.31,1,1,120
1,28,40.77253,-73.95789,1,1,9,0.18,1,1,120
1,14,40.7456,-73.99771,1,4,1,0.05,1,1,250
1,23,40.72149,-73.98573,1,4,1,0.13,1,1,110
1,1,40.76425,-73.97642,0,1,0,0.0,14,343,162925
1,30,40.83488,-73.94452,0,2,8,2.29,2,44,2420
0,13,40.68495,-73.97039,0,2,1,1.0,1,87,10875
2,56,40.7596,-73.92368,1,3,3,0.26,1,1,125
2,25,40.76151,-73.92643,1,4,13,0.51,1,1,85
0,12,40.71276,-73.963,0,1,2,0.05,1,1,80
0,12,40.71813,-73.95758,1,3,0,0.0,1,1,295
0,6,40.69487,-73.93884,0,"0    1
Name: minimum_nights, dtype: int64",6,0.13,1,266,17822
2,126,40.7282,-73.89135,1,3,9,6.75,1,121,10890
1,7,40.7661,-73.99053,1,3,0,0.0,1,1,295
0,10,40.66388,-73.98786,0,2,25,1.04,2,1,88
0,6,40.69307,-73.96073,0,"0    1
Name: minimum_nights, dtype: int64",30,0.58,6,338,30420
1,2,40.82625,-73.94791,0,4,0,0.0,1,113,8475
0,22,40.64335,-73.96316,1,2,37,0.64,1,356,38804
1,8,40.80177,-73.9693,1,3,15,2.39,1,25,5625
1,28,40.77885,-73.95756,1,5,0,0.0,1,1,250
1,7,40.75913,-73.99185,1,6,6,2.9,1,12,2340
0,100,40.64562,-73.90961,0,1,10,0.29,1,162,12150
1,1,40.75169,-73.97302,0,4,2,1.15,1,76,19000
0,100,40.63888,-73.91729,0,3,23,0.39,3,327,14715
1,11,40.72916,-74.00433,1,3,5,0.08,1,1,120
1,1,40.7635,-73.97677,1,10,15,1.27,1,302,211400
2,152,40.66277,-73.76336,0,1,2,2.0,6,365,18250
1,4,40.78857,-73.94952,0,3,20,0.66,1,188,18800
1,23,40.71282,-73.98448,0,9,2,0.05,1,1,70
1,11,40.72921,-74.00345,1,5,52,1.54,1,271,65040
0,22,40.65229,-73.9603,1,1,0,0.0,1,1,123
1,7,40.76565,-73.98554,2,2,37,1.8,5,188,56212
0,3,40.69027,-73.96796,1,2,17,0.8,1,1,134
1,2,40.81668,-73.94407,0,1,3,0.09,1,1,100
1,7,40.77127,-73.99237,1,2,13,4.94,1,251,90360
0,84,40.67816,-73.90583,0,2,17,0.7,1,353,28240
2,56,40.76171,-73.91725,0,3,2,0.32,1,54,16200
1,45,40.81193,-73.95946,0,3,58,1.62,6,129,14190
0,15,40.67603,-73.95302,0,4,1,0.02,1,332,19256
0,3,40.68746,-73.96115,1,5,7,0.38,1,14,2100
1,71,40.75829,-73.98833,0,1,0,0.0,1,1,150
1,43,40.70751,-74.01059,1,2,1,1.0,327,319,68266
1,7,40.76577,-73.98482,1,3,0,0.0,1,329,88501
0,189,40.62929,-73.90821,1,4,9,0.36,1,50,5750
1,18,40.86541,-73.92935,0,2,10,0.28,2,1,52
0,15,40.66966,-73.93719,1,3,39,1.72,9,91,9009
2,159,40.60395,-73.74904,0,1,27,2.21,1,177,9735
1,27,40.72172,-74.0041,1,5,6,0.37,3,1,275
1,7,40.75704,-73.99564,1,4,12,0.33,1,41,9430
0,3,40.68202,-73.96273,1,3,2,0.06,1,1,145
0,15,40.67259,-73.95489,1,"0    1
Name: minimum_nights, dtype: int64",58,0.67,2,212,26500
0,15,40.67132,-73.93003,1,2,5,5.0,3,309,77250
0,6,40.69348,-73.95927,0,3,13,0.15,1,298,22350
1,30,40.85199,-73.93701,0,2,24,2.39,1,119,10710
1,7,40.75849,-73.9907,1,2,1,0.02,1,161,32200
1,19,40.72852,-73.98064,1,5,1,0.03,1,1,275
1,28,40.76928,-73.94855,1,2,11,3.93,1,3,420
0,113,40.68927,-73.98423,1,1,2,0.04,1,1,150
1,2,40.80293,-73.95586,1,1,23,0.45,1,1,120
1,14,40.73936,-73.99965,1,3,6,0.1,1,1,225
2,180,40.71768,-73.77308,0,3,0,0.0,1,363,45375
0,16,40.67465,-73.97975,1,4,14,0.16,1,1,120
2,56,40.76759,-73.92463,0,1,142,6.44,1,115,5750
2,44,40.701,-73.90607,0,"0    1
Name: minimum_nights, dtype: int64",1,0.54,8,321,14445
1,8,40.80246,-73.96884,1,2,1,0.02,1,1,100
0,12,40.70751,-73.9467,0,3,32,0.42,2,365,54750
0,0,40.64272,-73.97187,1,3,13,1.09,2,141,19740
1,4,40.78749,-73.94749,0,1,0,0.0,1,180,25200
1,8,40.79069,-73.96614,1,3,1,0.05,1,1,395
1,2,40.80627,-73.94896,0,4,20,0.51,1,69,6555
0,15,40.66783,-73.93042,1,5,11,0.24,1,1,100
1,5,40.74899,-73.97541,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,327,360,72000
1,4,40.7942,-73.94136,0,"0    1
Name: minimum_nights, dtype: int64",2,0.04,8,331,19198
0,82,40.57759,-73.96218,0,1,2,2.0,2,353,26475
1,43,40.70682,-74.00445,0,2,3,0.11,1,1,75
0,22,40.64538,-73.954,1,14,1,0.04,3,349,30014
0,54,40.65265,-73.91233,1,2,13,2.52,1,305,27755
0,21,40.69869,-73.9124,1,3,3,0.42,1,26,2132
0,12,40.71399,-73.95363,1,2,45,2.79,1,19,2280
1,8,40.77099,-73.9898,0,3,117,1.41,1,1,99
1,2,40.82032,-73.94464,0,1,6,4.62,1,74,4366
0,21,40.68507,-73.91329,0,2,5,0.21,26,311,10885
1,2,40.80156,-73.95128,1,3,2,0.04,1,1,240
1,2,40.80427,-73.9506,1,"0    1
Name: minimum_nights, dtype: int64",4,0.21,2,282,32430
1,11,40.73221,-74.00928,1,3,19,0.46,2,1,375
1,19,40.72314,-73.98491,1,5,0,0.0,1,1,160
1,28,40.77285,-73.94715,0,1,0,0.0,1,1,110
0,6,40.69199,-73.95908,0,1,1,0.04,1,1,72
0,12,40.71286,-73.95898,1,2,17,1.68,1,1,150
0,90,40.63465,-74.02366,1,"0    1
Name: minimum_nights, dtype: int64",16,0.27,1,220,11660
1,8,40.78012,-73.98439,1,1,0,0.0,1,146,43070
0,15,40.67218,-73.94087,1,1,77,4.49,1,55,5115
0,15,40.6776,-73.93504,1,7,18,0.27,2,156,34320
0,21,40.70126,-73.91396,0,3,2,0.1,1,241,13255
0,10,40.6672,-73.98986,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,2,1,50
0,6,40.68631,-73.93993,1,4,138,2.21,1,248,27776
1,28,40.76014,-73.96098,1,1,25,1.67,11,330,46200
0,21,40.68666,-73.91466,0,2,27,1.55,10,359,24053
1,28,40.77107,-73.95517,1,"0    1
Name: minimum_nights, dtype: int64",71,1.42,3,248,24800
2,81,40.74612,-73.87364,0,1,91,2.82,8,162,6480
0,20,40.72612,-73.95113,0,1,0,0.0,1,1,95
1,11,40.73175,-74.00419,1,1,127,3.61,1,1,170
0,21,40.68936,-73.916,0,3,23,0.62,5,1,75
0,54,40.63835,-73.94621,1,3,2,0.61,1,170,21250
1,30,40.84008,-73.93684,0,5,0,0.0,1,365,36500
1,52,40.72774,-74.00004,1,2,2,0.04,1,1,165
0,123,40.67731,-74.0112,1,2,64,1.27,1,341,54560
2,46,40.67048,-73.77832,0,1,138,8.87,6,177,10620
1,60,40.71253,-73.99586,0,7,3,0.12,1,1,50
0,6,40.68786,-73.95019,0,5,10,0.49,1,3,195
1,28,40.77464,-73.95695,0,"0    1
Name: minimum_nights, dtype: int64",11,0.16,1,269,13450
1,43,40.70666,-74.00529,0,1,0,0.0,1,1,80
1,68,40.73563,-73.98801,1,"0    1
Name: minimum_nights, dtype: int64",3,0.15,2,346,141860
1,19,40.732,-73.98518,1,1,0,0.0,1,1,190
0,79,40.64303,-74.014,0,1,3,1.48,3,155,7595
0,21,40.7077,-73.92212,0,"0    1
Name: minimum_nights, dtype: int64",51,0.67,1,7,483
1,23,40.71851,-73.98892,1,5,70,0.62,1,328,93480
1,28,40.7758,-73.95472,1,5,11,0.3,2,1,200
0,12,40.71557,-73.94004,0,1,0,0.0,1,1,75
1,28,40.76916,-73.95365,1,3,6,1.51,1,42,5250
0,6,40.67745,-73.90958,2,1,14,1.65,17,89,2136
2,25,40.74794,-73.94901,0,14,0,0.0,1,1,100
0,84,40.67825,-73.89416,0,1,174,5.06,1,109,7630
1,2,40.80188,-73.95695,1,7,12,0.63,1,3,225
0,6,40.68509,-73.93854,1,3,1,0.01,2,300,64500
0,12,40.70596,-73.93847,0,2,31,2.71,2,365,29200
1,7,40.765,-73.98904,1,2,26,0.49,1,139,15151
1,14,40.74499,-73.99845,0,1,2,0.31,1,158,28440
2,178,40.66952,-73.74624,0,2,47,1.19,5,173,6920
2,63,40.71813,-73.8386,1,2,1,0.03,1,1,100
0,6,40.68362,-73.95692,0,1,1,0.67,1,95,5700
1,45,40.80684,-73.96404,1,"0    1
Name: minimum_nights, dtype: int64",10,0.18,1,218,34880
1,2,40.82632,-73.95168,1,4,2,0.04,1,1,125
1,7,40.76509,-73.99508,1,6,1,0.18,1,3,537
0,21,40.69492,-73.91826,1,1,2,0.11,1,1,70
0,164,40.58249,-73.95347,1,"0    1
Name: minimum_nights, dtype: int64",2,0.06,1,1,150
2,56,40.77029,-73.91881,1,5,1,0.16,4,173,19030
1,19,40.72167,-73.98066,0,1,3,0.38,1,365,45625
1,30,40.84335,-73.94059,1,1,28,0.65,1,27,2295
0,12,40.71216,-73.94612,0,"0    1
Name: minimum_nights, dtype: int64",2,0.03,1,264,18480
2,25,40.74723,-73.94098,2,1,0,0.0,1,15,675
1,7,40.76335,-73.98737,0,2,41,4.17,1,67,10050
1,11,40.73745,-74.00725,1,1,197,5.24,3,209,38874
1,43,40.70651,-74.00656,1,2,1,0.03,1,1,199
0,21,40.68901,-73.90768,0,2,39,2.31,2,1,43
0,20,40.73333,-73.95699,1,2,87,2.33,4,124,15996
1,5,40.74827,-73.97868,0,2,1,0.1,3,293,169061
4,171,40.8546,-73.83026,1,2,1,0.58,3,1,299
1,28,40.76938,-73.96732,1,1,2,0.11,1,1,150
1,19,40.72685,-73.97874,1,5,11,0.18,1,8,1680
1,2,40.79952,-73.95248,0,3,107,2.86,1,279,20925
0,6,40.68583,-73.95296,0,"0    1
Name: minimum_nights, dtype: int64",1,0.09,1,75,3525
0,54,40.6485,-73.95157,1,2,1,0.16,3,191,30369
0,3,40.69445,-73.96401,1,4,19,0.23,1,362,90138
0,15,40.67632,-73.95535,0,4,0,0.0,1,1,50
0,54,40.65381,-73.94819,0,2,48,2.58,2,1,30
1,8,40.77701,-73.97667,1,4,0,0.0,1,1,180
2,25,40.7546,-73.93506,0,1,9,4.15,10,360,35640
0,33,40.67909,-73.996,0,4,0,0.0,2,257,38550
1,18,40.86689,-73.92353,0,1,14,0.55,1,1,46
1,30,40.85338,-73.93061,0,5,4,0.09,1,1,50
1,18,40.86496,-73.9262,1,3,15,0.27,1,1,100
0,21,40.69347,-73.92448,1,2,12,1.71,2,46,4554
1,23,40.72026,-73.98787,0,"0    1
Name: minimum_nights, dtype: int64",2,0.48,1,3,240
0,21,40.68446,-73.90851,0,1,1,0.02,1,1,33
1,19,40.72478,-73.98297,1,4,0,0.0,1,4,1000
0,20,40.73034,-73.9527,0,10,6,0.23,2,156,10764
2,49,40.77776,-73.91455,1,3,1,0.5,2,11,2200
0,20,40.72539,-73.95473,1,7,1,0.05,1,1,120
1,19,40.73057,-73.986,0,2,21,0.77,2,329,41125
1,2,40.81238,-73.95319,0,2,128,3.16,9,365,25185
1,43,40.70599,-74.00515,1,7,2,0.92,1,1,139
0,21,40.68777,-73.91601,0,2,22,0.37,1,87,5394
0,21,40.70088,-73.91836,0,3,22,0.98,2,1,50
1,4,40.79037,-73.9458,1,2,3,0.22,1,1,115
1,1,40.75225,-73.97132,0,3,0,0.0,1,338,101400
1,1,40.75896,-73.96439,0,7,0,0.0,1,1,105
0,12,40.7105,-73.94693,0,1,3,0.08,1,1,50
0,38,40.68696,-73.98174,1,2,5,0.4,1,1,103
1,2,40.80373,-73.95805,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,6,364,22932
0,12,40.71972,-73.94337,1,3,3,0.14,2,1,250
1,28,40.77509,-73.95554,0,1,58,3.64,1,45,3600
0,22,40.64319,-73.96729,1,1,5,0.14,3,1,92
0,21,40.69983,-73.91613,0,5,0,0.0,1,1,70
0,6,40.69608,-73.9432,0,1,4,0.15,1,1,45
0,16,40.66724,-73.98039,1,4,2,0.32,1,174,121800
1,2,40.81566,-73.94174,0,1,1,1.0,2,73,3285
4,99,40.82164,-73.90163,0,3,2,0.11,1,1,65
0,15,40.67139,-73.93931,1,7,1,0.09,4,78,7800
2,56,40.7573,-73.92773,0,1,0,0.0,1,1,75
1,7,40.76274,-73.98733,0,4,0,0.0,1,1,100
1,2,40.80119,-73.95295,0,1,133,2.23,2,13,1053
1,7,40.75833,-73.9919,1,2,14,1.98,1,156,37440
1,11,40.7331,-74.01022,0,3,3,0.13,1,1,108
1,28,40.78155,-73.95175,1,5,43,0.9,1,309,370800
1,27,40.72174,-74.00354,0,1,0,0.0,7,266,26600
0,12,40.72182,-73.95576,1,3,0,0.0,1,1,300
0,6,40.68462,-73.93724,1,4,1,0.05,1,1,74
1,53,40.72043,-73.99706,0,3,0,0.0,1,1,64
1,1,40.74244,-73.98316,0,1,180,4.86,2,2,198
1,48,40.72943,-73.99277,1,4,7,0.46,4,63,31185
1,28,40.76443,-73.96603,1,4,75,2.33,1,151,35485
4,69,40.86778,-73.85491,0,1,38,2.7,1,85,3825
0,12,40.71279,-73.95852,1,4,26,0.73,1,1,225
1,19,40.72579,-73.98344,1,3,12,1.9,1,80,8000
4,99,40.8229,-73.90295,1,3,30,1.18,1,1,100
0,12,40.71505,-73.93936,1,7,10,0.22,1,1,80
1,68,40.73567,-73.98403,2,2,9,1.44,1,62,4278
0,6,40.68211,-73.9236,1,2,129,3.32,1,242,32670
1,19,40.72952,-73.98388,1,7,1,0.03,1,1,140
3,108,40.50868,-74.23986,1,3,59,0.82,1,245,73255
0,21,40.70238,-73.92812,0,1,1,0.03,1,1,55
2,160,40.66954,-73.80601,1,2,48,3.47,1,316,29388
1,2,40.81631,-73.93933,1,3,39,1.83,1,4,280
0,12,40.70758,-73.94197,0,2,0,0.0,1,1,115
0,32,40.69819,-73.99324,1,2,13,0.45,1,1,103
1,19,40.7288,-73.98192,1,7,12,0.13,1,164,22960
0,12,40.71144,-73.95576,1,2,4,0.99,3,14,2450
1,2,40.80917,-73.95405,1,3,104,2.07,2,266,66500
1,102,40.71287,-73.99811,0,17,17,0.48,1,38,2850
0,12,40.71205,-73.95838,0,3,4,0.48,1,1,70
0,16,40.67603,-73.98239,0,15,3,0.07,1,1,42
1,30,40.83537,-73.93974,1,3,4,0.14,1,1,95
0,12,40.70696,-73.94349,0,2,1,0.02,1,1,90
4,141,40.8774,-73.87537,0,2,1,0.04,1,1,29
3,86,40.59125,-74.08047,1,3,1,1.0,1,119,23205
2,25,40.75331,-73.92454,1,7,4,0.85,1,35,4900
2,56,40.76257,-73.92162,0,1,12,4.04,1,104,9360
1,26,40.74047,-73.98381,0,2,8,0.26,1,1,70
1,28,40.77174,-73.95703,0,1,7,0.23,1,1,113
1,23,40.71967,-73.98506,1,3,47,1.33,1,39,5850
0,90,40.62413,-74.03085,1,1,0,0.0,1,1,90
1,1,40.76114,-73.97596,1,"0    1
Name: minimum_nights, dtype: int64",1,0.15,4,151,52850
1,1,40.76398,-73.98034,0,1,0,0.0,1,1,325
3,55,40.63163,-74.09297,1,2,110,2.97,1,248,21080
1,132,40.73205,-73.98094,1,1,0,0.0,1,1,1500
1,7,40.7589,-73.99015,1,2,18,0.24,1,1,220
0,6,40.6846,-73.93455,0,"0    1
Name: minimum_nights, dtype: int64",4,0.35,1,35,1575
0,15,40.67089,-73.93323,0,2,8,0.17,3,365,36135
0,6,40.68673,-73.9248,0,3,1,0.1,1,1,100
0,21,40.70526,-73.91964,0,1,1,0.02,1,1,75
1,11,40.73304,-74.00059,1,1,21,4.34,2,271,67750
1,28,40.76744,-73.96118,1,1,225,2.83,1,19,2565
2,49,40.77329,-73.91183,1,3,3,0.25,1,41,3034
1,14,40.74412,-74.00208,0,2,35,0.36,1,20,5800
1,9,40.71661,-73.99275,1,"0    1
Name: minimum_nights, dtype: int64",1,1.0,1,339,59664
2,37,40.76226,-73.82459,0,1,6,0.87,2,365,21900
2,56,40.75539,-73.91709,1,"0    1
Name: minimum_nights, dtype: int64",7,0.23,8,241,28197
1,19,40.72573,-73.97926,1,3,5,0.11,1,1,129
0,90,40.62951,-74.02319,1,7,0,0.0,1,126,20790
1,7,40.76463,-73.98772,0,1,3,0.56,3,152,22800
1,19,40.72603,-73.98915,1,3,0,0.0,1,1,150
2,56,40.76972,-73.9206,0,2,2,0.04,1,1,85
1,11,40.73015,-74.00304,1,3,17,1.16,1,334,133600
0,90,40.62652,-74.0196,1,3,7,0.22,1,1,95
1,4,40.8001,-73.94081,0,1,77,4.0,2,1,69
1,28,40.76844,-73.95341,1,3,10,0.39,1,1,10
1,8,40.78116,-73.9786,1,1,0,0.0,1,1,265
1,28,40.76263,-73.96881,1,6,33,4.16,1,95,25175
1,1,40.76423,-73.98187,0,7,5,0.09,1,1,400
2,95,40.68464,-73.84245,1,4,4,0.39,2,145,18850
0,17,40.64807,-73.9789,0,7,0,0.0,1,102,4080
0,20,40.72595,-73.94143,1,"0    1
Name: minimum_nights, dtype: int64",2,0.08,52,341,50809
1,8,40.78074,-73.97849,1,1,138,4.08,1,32,5376
1,2,40.79965,-73.95157,1,3,2,2.0,1,349,104700
3,55,40.63461,-74.08937,0,3,6,0.55,3,154,8470
0,12,40.71248,-73.95815,0,3,1,0.04,1,1,70
0,20,40.72472,-73.94135,0,1,1,0.02,1,1,60
0,34,40.67024,-73.99349,0,1,0,0.0,2,20,1100
0,6,40.69367,-73.93981,1,5,0,0.0,1,1,130
1,8,40.77556,-73.98416,1,4,38,0.74,1,222,54168
1,14,40.74443,-74.0029,1,5,10,0.87,1,4,1200
2,198,40.71245,-73.79806,0,1,16,0.5,1,1,65
0,29,40.67883,-73.97051,0,1,258,5.45,13,320,22400
1,27,40.7274,-74.0026,1,2,35,5.36,1,294,53802
0,15,40.67442,-73.92949,0,1,4,4.0,3,364,18200
1,1,40.74945,-73.98762,0,1,58,6.72,2,1,119
1,1,40.74863,-73.98291,0,1,59,6.04,3,1,150
1,68,40.73818,-73.98671,1,1,0,0.0,1,1,250
1,43,40.70666,-74.01374,1,3,114,1.06,1,1,196
1,64,40.72413,-73.99355,0,3,10,0.29,1,1,118
1,4,40.79674,-73.94674,1,6,15,0.68,1,156,50700
1,4,40.79658,-73.93284,1,7,0,0.0,1,178,22784
1,1,40.74223,-73.98286,1,1,32,4.4,2,264,78936
1,7,40.76422,-73.99382,0,2,176,2.22,2,23,1725
2,106,40.59391,-73.78824,1,2,22,2.04,1,118,17700
2,83,40.75298,-73.87675,0,2,8,2.42,6,75,3000
1,8,40.7839,-73.97897,1,4,12,0.25,1,11,1969
1,23,40.71856,-73.98485,1,1,29,3.57,1,256,179200
1,14,40.74819,-73.9954,0,1,147,5.08,5,292,23944
1,19,40.72824,-73.97824,1,1,198,5.63,1,21,2709
0,21,40.7005,-73.9144,0,2,2,0.29,1,1,75
0,20,40.73783,-73.95259,0,3,3,0.03,28,60,14940
0,12,40.72049,-73.95894,0,6,2,0.16,1,331,29790
1,7,40.76024,-74.00046,1,3,6,6.0,1,226,101700
0,3,40.68349,-73.96153,1,2,5,0.63,1,158,27650
0,21,40.69821,-73.91559,0,5,1,0.08,1,1,45
0,15,40.67411,-73.93023,1,3,26,2.07,1,251,47690
2,159,40.59607,-73.75911,1,6,9,0.22,1,1,100
1,5,40.7463,-73.97926,0,4,105,1.07,1,193,25090
1,7,40.76557,-73.98949,1,3,97,4.4,1,60,12000
0,12,40.71969,-73.94135,0,2,0,0.0,1,1,100
4,98,40.81023,-73.91926,0,1,0,0.0,1,87,6090
0,3,40.69691,-73.96713,0,1,8,0.1,1,83,2988
0,15,40.67784,-73.94995,0,7,0,0.0,1,1,51
